Distance_(pixels),Gray_Value
1388,29041.281
1389,29068.846
1390,29076.014
1391,29071.311
1392,29048.359
1393,29014.479
1394,29003.514
1395,29010.768
1396,29028.852
1397,28999.684
1398,29008.754
1399,29042.592
1400,29074.584
1401,29129.838
1402,29158.811
1403,29149.775
1404,29150.598
1405,29157.760
1406,29159.719
1407,29164.846
1408,29118.795
1409,29118.422
1410,29132.684
1411,29164.295
1412,29182.486
1413,29188.887
1414,29193.008
1415,29237.311
1416,29250.684
1417,29249.803
1418,29270.992
1419,29304.852
1420,29347.395
1421,29405.662
1422,29413.605
1423,29417.043
1424,29422.154
1425,29423.824
1426,29439.543
1427,29462.902
1428,29459.781
1429,29488.365
1430,29485.170
1431,29463.922
1432,29404.846
1433,29437.365
1434,29456.438
1435,29424.170
1436,29385.697
1437,29370.838
1438,29373.943
1439,29390.781
1440,29470.043
1441,29476.311
1442,29486.986
1443,29497.986
1444,29522.689
1445,29515.303
1446,29524.240
1447,29489.619
1448,29468.324
1449,29473.281
1450,29495.008
1451,29580.838
1452,29723.957
1453,29738.514
1454,29709.705
1455,29685.105
1456,29703.078
1457,29760.232
1458,29783.676
1459,29787.887
1460,29758.043
1461,29751.543
1462,29765.008
1463,29798.176
1464,29780.824
1465,29783.008
1466,29817.021
1467,29821.979
1468,29816.951
1469,29782.951
1470,29751.084
1471,29775.838
1472,29794.416
1473,29790.670
1474,29773.043
1475,29780.049
1476,29742.711
1477,29775.895
1478,29831.803
1479,29845.486
1480,29833.092
1481,29823.162
1482,29817.965
1483,29816.830
1484,29843.938
1485,29872.598
1486,29871.479
1487,29850.148
1488,29846.746
1489,29866.162
1490,29881.119
1491,29844.205
1492,29810.254
1493,29787.260
1494,29808.943
1495,29833.662
1496,29911.268
1497,29933.865
1498,29903.979
1499,29901.365
1500,29908.957
1501,29924.135
1502,29955.162
1503,29999.119
1504,29969.684
1505,29911.684
1506,29906.732
1507,29925.438
1508,29916.598
1509,29946.725
1510,29960.865
1511,29978.514
1512,29980.381
1513,29967.078
1514,29981.430
1515,30019.535
1516,29992.170
1517,29960.816
1518,29948.627
1519,29964.311
1520,29985.119
1521,30027.635
1522,30018.098
1523,29995.316
1524,29975.479
1525,29982.254
1526,29989.781
1527,29963.486
1528,29973.527
1529,30006.662
1530,30001.365
1531,29990.781
1532,29974.648
1533,29975.938
1534,30058.154
1535,30068.648
1536,30046.754
1537,30036.549
1538,30041.514
1539,30110.846
1540,30158.916
1541,30128.902
1542,30134.057
1543,30175.275
1544,30212.578
1545,30229.578
1546,30282.732
1547,30249.881
1548,30197.887
1549,30158.965
1550,30197.225
1551,30265.768
1552,30359.508
1553,30375.338
1554,30403.684
1555,30435.803
1556,30458.605
1557,30509.943
1558,30572.578
1559,30674.578
1560,30681.768
1561,30658.275
1562,30664.098
1563,30701.908
1564,30729.176
1565,30770.697
1566,30861.605
1567,30972.408
1568,31072.232
1569,30970.119
1570,30899.689
1571,31052.162
1572,31193.719
1573,31262.070
1574,31361.486
1575,31511.965
1576,31596.084
1577,31712.705
1578,31927.740
1579,32036.676
1580,32188.705
1581,32343.438
1582,32504.373
1583,32532.592
1584,32616.689
1585,32686.619
1586,32726.754
1587,32895.184
1588,33029.914
1589,33130.211
1590,33222.062
1591,33334.457
1592,33500.344
1593,33646.445
1594,33712.020
1595,33805.555
1596,33908.043
1597,34047.875
1598,34163.945
1599,34236.551
1600,34342.016
1601,34509.586
1602,34564.555
1603,34506.805
1604,34549.422
1605,34706.227
1606,34812.957
1607,34804.395
1608,34809.316
1609,34919.230
1610,34982.395
1611,34980.605
1612,34965.230
1613,34956.008
1614,34930.965
1615,34861.121
1616,34879.008
1617,34913.246
1618,34927.121
1619,34923.984
1620,34923.227
1621,34963.754
1622,35045.352
1623,35085.332
1624,35085.711
1625,35085.789
1626,35115.367
1627,35117.016
1628,35155.133
1629,35183.711
1630,35226.703
1631,35243.430
1632,35221.684
1633,35200.957
1634,35212.613
1635,35281.035
1636,35318.133
1637,35379.605
1638,35414.316
1639,35443.457
1640,35381.281
1641,35392.660
1642,35434.238
1643,35473.730
1644,35492.527
1645,35514.621
1646,35499.879
1647,35536.473
1648,35594.633
1649,35634.902
1650,35606.980
1651,35573.555
1652,35627.668
1653,35770.738
1654,35797.359
1655,35756.387
1656,35733.230
1657,35708.367
1658,35686.840
1659,35700.992
1660,35716.738
1661,35761.695
1662,35740.238
1663,35725.938
1664,35716.586
1665,35658.516
1666,35646.691
1667,35672.562
1668,35696.332
1669,35687.203
1670,35723.352
1671,35733.332
1672,35748.852
1673,35712.578
1674,35699.938
1675,35690.625
1676,35683.551
1677,35735.730
1678,35778.375
1679,35768.219
1680,35749.191
1681,35807.230
1682,35851.984
1683,35833.844
1684,35872.449
1685,35897.781
1686,35880.492
1687,35843.168
1688,35872.648
1689,35887.754
1690,35876.695
1691,35880.605
1692,35865.176
1693,35865.086
1694,35939.949
1695,36052.309
1696,36079.719
1697,35967.895
1698,35864.578
1699,35871.605
1700,35916.309
1701,35971.344
1702,35998.930
1703,35919.973
1704,35917.668
1705,35917.148
1706,35918.562
1707,35892.914
1708,35887.340
1709,35849.340
1710,35915.148
1711,36012.035
1712,36018.270
1713,35921.273
1714,35866.762
1715,35836.375
1716,35813.859
1717,35872.551
1718,35935.738
1719,35911.816
1720,35850.227
1721,35928.535
1722,36042.867
1723,36019.305
1724,35937.770
1725,35908.375
1726,35927.887
1727,35958.121
1728,36009.867
1729,36022.527
1730,36012.305
1731,35961.527
1732,35965.656
1733,36004.598
1734,36035.098
1735,36018.840
1736,36020.473
1737,35978.062
1738,35932.914
1739,35942.020
1740,35980.270
1741,36057.590
1742,36035.945
1743,35984.238
1744,35979.516
1745,35981.090
1746,35978.719
1747,36028.516
1748,36063.648
1749,36015.324
1750,35957.660
1751,35940.395
1752,35949.305
1753,35929.387
1754,35921.027
1755,35912.773
1756,35902.473
1757,35887.551
1758,35866.910
1759,35879.070
1760,35981.203
1761,35973.945
1762,35935.020
1763,35928.160
1764,35924.980
1765,35920.695
1766,35932.824
1767,35971.770
1768,36038.520
1769,36081.691
1770,36097.770
1771,36071.191
1772,36028.605
1773,35991.660
1774,35924.352
1775,35895.402
1776,35928.656
1777,35952.176
1778,35962.070
1779,36022.273
1780,36099.824
1781,36115.332
1782,36120.641
1783,36166.711
1784,36139.762
1785,36068.660
