Distance_(pixels),Gray_Value
1792,63.5867
1793,63.6850
1794,63.7197
1795,63.7254
1796,63.7486
1797,63.7413
1798,63.6503
1799,63.6214
1800,63.5434
1801,63.4595
1802,63.5014
1803,63.4913
1804,63.4812
1805,63.4277
1806,63.5679
1807,63.7616
1808,63.6720
1809,63.5462
1810,63.4855
1811,63.5231
1812,63.5014
1813,63.5361
1814,63.4581
1815,63.4595
1816,63.4957
1817,63.5058
1818,63.5072
1819,63.5101
1820,63.4523
1821,63.4075
1822,63.3858
1823,63.4147
1824,63.4147
1825,63.4263
1826,63.4306
1827,63.3829
1828,63.3295
1829,63.3208
1830,63.3743
1831,63.3526
1832,63.3483
1833,63.3642
1834,63.3844
1835,63.4263
1836,63.4162
1837,63.4812
1838,63.5347
1839,63.5448
1840,63.6055
1841,63.6879
1842,63.7052
1843,63.7066
1844,63.6618
1845,63.6532
1846,63.7009
1847,63.7413
1848,63.8772
1849,63.9436
1850,63.9422
1851,63.9436
1852,63.9494
1853,64.0405
1854,63.9913
1855,63.9408
1856,63.9408
1857,63.9118
1858,63.8815
1859,64.0014
